amount,hour_of_day,transaction_type,is_foreign_country,account_age_days,num_transactions_today,distance_from_home_km,is_fraud
15.69,10,purchase,0,1203,1,6.27,0
8.84,22,withdrawal,0,3612,4,13.23,0
35.12,18,purchase,0,2809,3,1.52,0
184.19,11,purchase,0,3091,2,7.43,0
55.26,10,purchase,0,3152,5,4.94,0
71.15,12,online,0,2927,2,13.59,0
196.09,8,purchase,0,1183,5,0.49,0
102.19,8,purchase,0,1373,1,3.71,0
180.21,7,transfer,0,277,1,17.96,0
50.01,6,online,0,2126,0,0.55,0
92.02,12,online,0,1956,2,5.85,0
44.77,6,purchase,0,2987,0,27.8,0
62.75,19,withdrawal,0,3035,0,2.03,0
17.54,22,purchase,0,1669,2,7.63,0
116.71,8,purchase,1,78,3,2.73,0
93.71,7,withdrawal,0,2001,3,71.75,0
96.04,7,online,0,1848,3,6.12,0
283.18,17,online,0,2863,2,3.42,0
137.33,12,transfer,1,3449,1,23.83,0
44.4,17,purchase,0,1196,2,7.52,0
20.5,16,purchase,0,1703,4,7.21,0
56.96,21,withdrawal,0,2196,3,7.7,0
100.8,6,purchase,1,2264,1,14.66,0
17.16,6,purchase,0,1150,4,4.27,0
58.47,6,purchase,0,992,2,16.21,0
121.41,17,online,1,2290,1,4.76,0
91.37,19,withdrawal,1,2675,2,1.48,0
632.08,12,online,1,311,8,59.3,1
60.02,12,purchase,0,788,3,20.44,0
60.92,8,online,0,1419,1,7.53,0
32.88,11,purchase,0,1502,2,16.55,0
17.31,6,purchase,0,782,2,17.45,0
56.89,10,purchase,0,3301,2,23.9,0
188.11,12,purchase,0,387,3,5.8,0
97.7,8,purchase,0,2560,2,11.24,0
141.44,15,purchase,0,2798,4,77.34,0
164.96,16,purchase,1,3242,4,0.19,0
79.78,22,purchase,0,1893,3,21.79,0
189.99,16,purchase,0,3444,2,5.89,0
89.34,8,purchase,0,1026,4,50.14,0
38.23,18,withdrawal,0,579,1,12.99,0
88.94,20,purchase,0,2385,1,22.82,0
48.02,11,online,0,1541,2,17.95,0
84.13,8,withdrawal,0,3043,3,23.51,0
67.25,11,purchase,1,1856,3,1.65,0
148.23,14,withdrawal,0,1686,0,21.07,0
25.7,15,transfer,0,1783,1,74.98,0
91.9,10,transfer,0,2412,4,9.67,0
50.16,19,purchase,0,593,3,7.62,0
96.16,6,purchase,0,2775,0,24.34,0
149.7,6,purchase,0,2150,0,3.5,0
32.83,13,purchase,0,1777,1,0.69,0
127.94,7,purchase,0,3589,5,1.78,0
152.44,21,withdrawal,0,3560,1,22.05,0
89.36,17,purchase,0,3055,1,34.98,0
43.02,19,purchase,0,884,1,6.77,0
60.06,17,online,0,3602,2,3.59,0
130.51,18,online,0,1122,5,12.66,0
52.53,21,transfer,0,2483,2,3.61,0
133.14,10,withdrawal,0,1398,1,6.38,0
44.28,14,online,0,1934,3,34.38,0
106.77,6,online,0,850,0,24.01,0
60.36,9,withdrawal,0,2608,2,6.72,0
52.44,16,transfer,0,999,3,54.6,0
122.82,22,withdrawal,0,1936,3,8.81,0
23.57,19,purchase,0,1510,1,7.77,0
168.41,22,purchase,0,506,6,31.61,0
105.19,21,online,0,1188,4,24.82,0
25.72,15,purchase,0,3346,4,63.98,0
140.9,11,withdrawal,0,2549,4,18.61,0
66.83,10,purchase,0,3615,3,1.98,0
46.88,11,purchase,0,450,0,66.89,0
179.6,11,purchase,0,97,3,10.72,0
109.08,12,purchase,0,1824,2,2.02,0
121.4,7,transfer,1,2305,0,57.87,0
56.2,14,purchase,0,1461,1,28.96,0
134.12,10,withdrawal,0,971,1,4.41,0
116.96,19,purchase,0,3341,0,45.47,0
39.51,15,purchase,0,432,7,37.89,0
123.76,17,purchase,0,1397,1,30.87,0
29.45,21,purchase,0,1582,3,5.04,0
188.31,21,transfer,0,1254,4,27.02,0
74.56,8,purchase,0,771,3,14.44,0
67.05,18,transfer,0,1240,2,34.63,0
65.6,8,purchase,0,2407,1,1.52,0
50.71,8,purchase,0,1808,2,32.29,0
133.51,18,purchase,0,1965,1,18.55,0
79.37,10,purchase,0,2840,3,2.63,0
253.07,9,online,0,3273,6,0.06,0
34.87,15,purchase,0,923,1,83.08,0
82.43,16,withdrawal,0,3386,1,9.34,0
30.79,22,transfer,0,157,0,13.41,0
10.1,12,withdrawal,0,584,1,6.4,0
5.75,18,withdrawal,0,343,2,26.6,0
44.91,6,online,0,927,2,22.6,0
98.81,12,purchase,0,880,4,26.29,0
209.24,13,transfer,0,2821,2,7.71,0
831.09,0,online,1,229,9,925.26,1
136.98,14,purchase,0,424,1,0.94,0
59.16,21,purchase,0,1241,2,10.18,0
66.93,16,online,0,1687,1,19.79,0
250.76,22,purchase,0,2987,1,0.98,0
22.19,6,purchase,0,2642,1,30.36,0
175.71,22,withdrawal,1,361,4,274.86,1
77.67,21,withdrawal,0,523,3,23.41,0
115.53,22,transfer,0,908,1,2.93,0
62.44,11,purchase,0,1388,0,46.05,0
69.99,21,withdrawal,0,1768,3,37.9,0
74.19,12,purchase,0,74,0,10.63,0
56.82,12,purchase,0,2868,3,0.69,0
185.37,22,online,0,791,1,0.16,0
75.68,11,transfer,0,2495,3,8.38,0
110.56,20,purchase,0,530,5,20.93,0
62.3,19,purchase,0,1731,1,5.18,0
97.19,21,transfer,0,945,2,1.64,0
94.99,18,purchase,0,934,1,13.99,0
123.75,20,transfer,0,2362,0,42.09,0
156.81,16,purchase,0,759,0,22.19,0
807.68,0,withdrawal,1,81,11,359.06,1
80.33,15,purchase,0,1232,1,6.77,0
85.6,11,online,0,236,1,1.37,0
49.45,16,online,0,3054,4,5.35,0
63.35,18,online,0,3074,4,82.5,0
91.15,22,online,0,2653,2,1.92,0
41.19,12,withdrawal,0,2440,0,6.21,0
41.26,11,transfer,0,2305,3,18.59,0
46.27,18,purchase,0,2533,3,14.53,0
96.32,9,purchase,0,232,2,9.11,0
42.56,19,online,0,1970,1,70.87,0
64.05,7,purchase,0,2138,2,21.93,0
107.3,9,withdrawal,0,145,2,26.85,0
106.47,18,withdrawal,0,2642,3,10.31,0
22.25,19,withdrawal,0,2599,5,8.6,0
61.39,11,purchase,0,765,4,3.7,0
155.44,16,purchase,0,3451,1,62.12,0
66.3,12,purchase,0,617,2,0.35,0
256.92,13,purchase,0,3482,1,30.12,0
40.36,18,transfer,0,3276,5,3.97,0
112.18,18,purchase,0,1708,3,30.86,0
127.49,11,purchase,0,1967,5,31.05,0
32.84,13,transfer,0,1796,0,3.85,0
68.38,20,purchase,0,1617,3,4.51,0
10.5,17,purchase,1,260,4,13.56,0
45.58,12,purchase,0,367,5,1.21,0
143.63,8,online,0,1348,2,4.89,0
67.71,10,withdrawal,0,3442,0,6.3,0
30.91,7,withdrawal,0,2431,2,1.92,0
86.05,15,withdrawal,0,1365,1,31.97,0
20.21,14,transfer,0,3213,1,5.77,0
219.01,9,online,0,945,2,2.2,0
32.61,16,transfer,0,2654,0,38.13,0
54.34,20,purchase,1,1873,2,13.43,0
43.37,19,online,0,1445,0,3.78,0
41.18,17,withdrawal,0,330,3,35.93,0
79.71,16,purchase,0,2753,1,4.77,0
23.01,20,online,1,3187,1,11.07,0
26.16,16,transfer,0,365,3,9.35,0
17.89,11,purchase,0,3246,2,14.38,0
18.37,11,purchase,0,1710,1,0.94,0
30.13,7,withdrawal,0,881,5,0.87,0
208.47,17,purchase,0,1533,1,61.48,0
31.58,10,withdrawal,0,1241,1,73.15,0
69.02,18,withdrawal,0,598,2,16.0,0
72.38,6,purchase,0,189,0,21.09,0
29.75,7,transfer,0,3579,3,1.45,0
28.17,8,purchase,0,3140,3,36.84,0
70.66,8,withdrawal,0,1773,2,6.69,0
42.29,21,transfer,0,1013,0,11.97,0
20.37,9,purchase,0,3282,4,0.47,0
246.12,12,purchase,0,49,2,5.08,0
101.65,14,transfer,0,3307,2,11.85,0
19.32,8,transfer,0,2921,0,27.36,0
102.53,18,purchase,0,1020,2,1.14,0
21.92,16,withdrawal,0,3377,4,18.33,0
57.43,22,withdrawal,1,2029,4,8.37,0
80.84,7,online,0,216,4,11.45,0
71.84,22,transfer,0,187,5,36.78,0
39.02,6,purchase,0,309,3,10.04,0
51.09,15,online,0,2781,1,2.37,0
176.2,22,transfer,0,1314,2,2.2,0
19.91,12,purchase,0,237,3,5.06,0
59.65,9,purchase,0,3625,3,9.86,0
153.3,9,purchase,0,1083,2,1.91,0
117.11,16,purchase,0,650,1,24.88,0
73.31,8,purchase,0,1463,0,40.1,0
124.84,14,online,0,1118,2,21.8,0
80.4,13,purchase,0,2604,1,15.65,0
113.58,9,transfer,0,1010,5,0.12,0
44.67,6,purchase,0,3295,2,20.22,0
93.98,12,purchase,0,3194,0,4.01,0
11.33,22,purchase,0,191,3,1.12,0
70.54,17,transfer,0,3291,1,0.7,0
119.45,18,transfer,0,439,1,1.49,0
46.87,17,purchase,0,2282,3,2.93,0
188.35,16,purchase,0,3211,4,10.63,0
68.95,11,purchase,0,1608,1,29.72,0
30.76,18,online,0,2116,4,0.82,0
66.51,15,purchase,0,3375,0,13.24,0
74.43,21,purchase,1,3019,2,25.23,0
46.39,9,transfer,0,988,1,16.65,0
617.17,16,withdrawal,0,329,4,215.7,1
20.29,14,online,0,957,2,14.46,0
136.75,13,withdrawal,0,216,1,24.91,0
8.05,6,transfer,0,751,2,14.59,0
202.96,12,purchase,0,2420,2,7.46,0
197.23,7,transfer,0,2608,3,3.05,0
17.93,20,withdrawal,0,712,0,18.21,0
163.36,14,withdrawal,0,3388,1,8.45,0
147.07,11,transfer,0,1796,1,13.02,0
11.21,11,purchase,0,364,1,9.85,0
89.16,15,purchase,0,217,0,2.66,0
68.89,13,purchase,0,1893,0,17.68,0
23.84,13,purchase,0,2328,3,5.39,0
113.81,12,purchase,0,397,2,11.5,0
32.86,7,purchase,0,195,2,13.35,0
99.51,20,purchase,0,1794,4,17.68,0
87.9,6,purchase,0,1994,5,3.01,0
154.6,12,online,0,3010,2,1.51,0
50.16,17,purchase,0,3323,1,22.28,0
163.09,13,transfer,0,1112,2,23.41,0
102.99,6,withdrawal,0,3224,3,6.6,0
82.76,14,purchase,0,1996,2,15.12,0
81.88,12,withdrawal,1,3641,3,10.19,0
214.06,10,withdrawal,0,3287,2,33.4,0
126.39,13,purchase,0,889,0,4.04,0
80.02,12,purchase,0,646,2,6.55,0
81.0,10,online,0,2461,2,1.95,0
90.34,9,online,0,1589,4,1.41,0
112.41,8,online,0,286,0,22.93,0
97.48,10,purchase,0,2207,2,4.08,0
16.85,8,withdrawal,0,2144,2,6.65,0
64.8,22,withdrawal,0,2980,5,57.04,0
129.62,19,purchase,0,2062,2,2.16,0
100.43,6,purchase,0,193,3,28.33,0
120.55,19,transfer,0,2534,5,15.37,0
116.59,7,withdrawal,0,3134,2,28.39,0
225.62,18,transfer,0,2278,0,8.13,0
54.83,11,purchase,0,3489,2,10.92,0
71.46,13,withdrawal,0,1653,4,0.15,0
105.78,12,withdrawal,0,2196,1,28.83,0
80.09,21,withdrawal,0,3207,4,5.42,0
53.68,19,purchase,0,2029,2,6.78,0
75.99,7,purchase,0,339,1,2.7,0
36.4,22,purchase,0,3037,3,3.16,0
5.4,14,transfer,0,2647,1,0.06,0
101.82,14,transfer,0,258,0,13.74,0
67.42,20,withdrawal,0,3547,0,13.61,0
93.55,14,transfer,0,2523,1,43.05,0
96.23,21,withdrawal,0,3087,2,0.13,0
61.73,9,online,0,45,3,4.21,0
71.42,19,purchase,0,2132,0,9.9,0
126.92,8,withdrawal,0,2403,0,31.86,0
111.25,18,withdrawal,1,522,5,0.03,0
163.25,10,purchase,0,1356,3,5.93,0
95.89,12,purchase,1,1359,1,3.22,0
17.16,12,purchase,0,1825,4,3.29,0
17.22,11,purchase,0,2248,3,19.12,0
80.83,13,purchase,0,1747,1,21.88,0
31.0,6,purchase,0,2221,2,7.32,0
58.18,19,purchase,0,109,0,17.33,0
76.97,9,online,0,2796,1,9.74,0
99.12,21,online,0,2077,3,11.73,0
69.85,15,purchase,1,2502,1,10.7,0
874.9,3,purchase,1,245,5,148.05,1
314.75,0,transfer,1,43,8,25.19,1
253.29,17,purchase,0,1592,4,11.93,0
126.24,18,purchase,0,432,0,11.97,0
16.57,19,withdrawal,0,2353,1,10.07,0
149.51,19,purchase,0,287,2,14.44,0
98.15,6,withdrawal,0,2284,4,47.24,0
105.25,17,withdrawal,0,990,0,15.33,0
98.11,18,withdrawal,1,2334,6,7.17,0
87.22,21,purchase,0,1132,1,15.85,0
60.7,7,purchase,0,1270,2,1.09,0
88.37,14,withdrawal,0,1611,2,0.47,0
880.93,14,withdrawal,1,338,3,33.42,1
17.79,22,purchase,0,952,3,57.58,0
91.24,14,transfer,0,1250,4,2.38,0
59.34,11,purchase,0,2650,3,9.28,0
104.44,20,withdrawal,0,1900,1,3.06,0
523.56,11,online,1,135,14,416.7,1
26.6,19,transfer,0,684,2,4.95,0
41.69,11,purchase,0,2094,5,21.78,0
108.88,9,purchase,0,3586,3,28.13,0
58.44,6,purchase,0,2992,3,7.95,0
88.03,10,withdrawal,0,3439,8,11.74,0
54.63,8,online,0,978,1,0.82,0
89.7,14,withdrawal,0,2892,3,22.38,0
25.65,20,purchase,0,3095,3,2.23,0
36.0,14,purchase,0,1218,2,16.82,0
5.81,8,purchase,0,3519,3,8.02,0
40.21,21,purchase,0,2261,2,26.0,0
77.6,14,online,0,3299,3,6.02,0
190.09,8,purchase,0,213,3,7.86,0
69.51,14,withdrawal,0,136,7,10.91,0
46.3,13,purchase,0,3281,0,5.29,0
115.91,7,withdrawal,0,1375,3,1.97,0
373.76,3,withdrawal,1,92,2,239.54,1
141.64,21,purchase,0,1262,3,2.23,0
60.84,8,purchase,0,1543,3,21.49,0
70.62,9,purchase,0,2581,2,1.79,0
87.31,9,transfer,0,2699,3,15.75,0
22.95,19,online,0,1301,3,20.62,0
175.84,8,withdrawal,0,3117,5,1.43,0
63.01,22,purchase,0,3344,2,43.6,0
62.09,17,transfer,1,862,2,32.18,0
60.23,16,online,0,2708,3,3.93,0
67.64,7,purchase,0,2309,1,11.55,0
63.25,12,online,0,1974,1,5.6,0
73.56,15,online,0,183,4,37.26,0
122.63,9,withdrawal,0,2584,1,1.12,0
98.42,13,purchase,0,1262,4,8.72,0
81.62,13,purchase,0,60,3,10.53,0
26.36,22,withdrawal,0,1996,3,3.19,0
30.08,10,transfer,0,2382,1,41.7,0
182.1,8,purchase,0,3137,1,4.5,0
157.82,8,online,0,1084,2,13.71,0
107.04,12,purchase,0,397,1,6.48,0
45.96,17,transfer,0,1092,2,23.1,0
27.56,14,online,0,2216,3,16.08,0
17.33,20,online,0,3378,2,11.09,0
279.36,18,purchase,0,2635,2,37.83,0
23.3,8,online,0,286,1,23.59,0
80.36,21,withdrawal,0,2310,1,26.04,0
40.16,14,online,0,1071,3,0.71,0
168.0,14,withdrawal,0,2653,2,6.43,0
77.72,16,transfer,0,2099,1,31.4,0
81.22,11,purchase,0,1011,2,14.2,0
38.81,21,purchase,0,1737,4,16.5,0
122.5,10,purchase,0,2517,1,0.38,0
84.26,16,purchase,0,2228,1,86.45,0
59.98,11,online,0,622,2,0.09,0
17.14,17,online,0,2407,3,9.07,0
120.15,11,purchase,0,2271,4,22.31,0
189.6,10,withdrawal,0,2181,1,2.49,0
94.74,20,withdrawal,0,2981,3,5.72,0
72.01,9,withdrawal,0,305,2,0.07,0
74.26,14,purchase,0,1166,0,2.67,0
88.1,13,transfer,1,2736,1,47.75,0
25.05,11,purchase,0,2877,1,7.56,0
28.69,10,online,0,1585,0,29.31,0
71.79,19,purchase,0,848,2,0.45,0
73.4,6,transfer,0,813,3,5.25,0
55.43,8,purchase,0,3074,1,5.9,0
71.3,11,purchase,0,1414,2,13.97,0
92.75,8,purchase,0,1423,2,5.76,0
68.84,10,purchase,0,2626,4,8.45,0
95.2,12,purchase,0,724,1,3.14,0
197.59,6,purchase,1,2518,3,3.26,0
141.55,10,withdrawal,0,2968,2,18.82,0
28.99,18,online,0,3146,1,21.92,0
337.8,11,withdrawal,0,2418,1,2.72,0
103.44,6,purchase,0,1629,1,50.69,0
133.5,12,purchase,0,2832,1,24.77,0
34.18,15,purchase,0,3612,5,3.01,0
25.05,9,purchase,0,843,1,20.47,0
118.25,22,transfer,0,2894,2,8.54,0
60.38,6,purchase,0,1984,4,63.11,0
126.43,3,online,1,83,1,92.09,1
184.74,7,purchase,0,199,4,14.07,0
87.89,12,withdrawal,0,3072,4,10.99,0
264.42,18,purchase,0,2129,0,9.78,0
68.02,6,online,0,1899,5,2.81,0
25.16,9,online,0,187,3,2.91,0
79.39,17,transfer,0,1181,1,13.15,0
173.52,11,purchase,0,1707,3,11.55,0
31.21,22,transfer,0,2074,2,29.14,0
131.67,12,transfer,0,49,3,43.25,0
26.35,21,purchase,0,2474,2,0.31,0
48.26,21,online,0,2889,3,3.19,0
50.33,22,purchase,0,120,0,2.14,0
945.07,7,transfer,0,10,9,530.84,1
65.93,9,withdrawal,0,573,0,9.59,0
147.7,16,purchase,0,2114,0,19.89,0
817.85,14,withdrawal,1,347,6,585.23,1
138.96,19,withdrawal,0,2866,2,11.99,0
43.63,7,purchase,0,1861,1,1.53,0
44.56,19,purchase,0,366,2,6.49,0
121.64,11,withdrawal,0,869,1,25.39,0
71.96,21,purchase,0,2079,1,16.5,0
58.66,21,purchase,0,1093,2,13.75,0
176.8,6,withdrawal,0,1840,1,3.06,0
10.18,15,withdrawal,0,704,4,4.31,0
41.89,7,purchase,0,3590,0,11.93,0
258.43,16,withdrawal,0,1399,2,12.31,0
190.87,22,purchase,0,1373,3,12.83,0
52.7,20,online,0,2168,0,10.45,0
4.72,22,withdrawal,0,1553,3,8.39,0
75.52,17,withdrawal,0,3595,3,13.3,0
73.61,10,purchase,0,1377,3,9.32,0
88.48,21,transfer,0,1577,3,4.31,0
76.35,6,withdrawal,0,2146,3,18.11,0
91.68,13,purchase,0,3091,1,1.5,0
57.42,21,purchase,0,2669,1,45.14,0
86.32,19,purchase,0,491,3,16.49,0
148.32,8,purchase,0,995,0,2.7,0
71.26,10,online,0,2556,0,16.08,0
55.07,12,purchase,0,2312,0,7.83,0
12.79,18,online,0,2466,2,22.91,0
53.08,11,purchase,0,439,0,2.36,0
21.83,22,withdrawal,0,180,2,27.41,0
14.07,7,purchase,1,870,3,6.7,0
49.07,13,transfer,0,2853,7,34.42,0
100.77,12,online,1,736,1,1.68,0
93.05,19,purchase,1,915,4,7.17,0
81.31,11,online,0,2295,4,19.4,0
62.66,10,online,0,2826,2,3.8,0
44.06,17,withdrawal,0,2706,3,2.71,0
166.6,20,transfer,0,1813,2,6.51,0
38.38,17,purchase,0,2135,3,4.31,0
105.57,9,transfer,0,1690,3,7.7,0
117.25,10,withdrawal,0,945,4,21.01,0
10.3,11,purchase,0,1335,0,24.19,0
20.57,19,purchase,0,279,4,5.2,0
66.3,6,online,0,3628,0,5.22,0
25.59,20,withdrawal,0,253,3,18.46,0
90.59,14,purchase,0,1487,1,6.66,0
77.58,20,withdrawal,0,2654,0,15.07,0
25.12,12,purchase,0,2176,3,25.06,0
45.0,17,purchase,0,3331,2,6.02,0
68.75,16,transfer,0,523,3,2.23,0
45.78,12,withdrawal,0,2494,3,18.03,0
113.47,22,transfer,0,2567,2,14.09,0
139.05,20,purchase,0,1528,4,4.8,0
117.85,12,purchase,1,1062,0,5.9,0
37.49,14,purchase,0,3220,3,6.2,0
79.79,17,purchase,1,1798,3,53.86,0
12.68,6,online,0,1590,1,0.72,0
37.46,10,withdrawal,0,3128,6,20.03,0
49.84,17,withdrawal,0,1946,1,7.79,0
62.7,20,transfer,0,1883,2,0.19,0
61.47,11,purchase,0,1536,0,57.17,0
92.59,15,withdrawal,1,2009,1,2.36,0
51.14,12,purchase,0,2570,5,14.45,0
158.09,15,online,1,1199,2,18.78,0
14.71,7,purchase,0,1948,3,2.68,0
16.9,22,online,0,209,1,9.74,0
42.77,7,purchase,0,2854,0,43.51,0
219.49,10,purchase,0,2219,2,34.72,0
50.27,22,transfer,0,3069,5,11.73,0
86.58,20,online,0,375,5,18.92,0
80.74,16,purchase,0,3498,1,11.93,0
59.12,7,withdrawal,0,3387,1,18.2,0
17.86,19,purchase,0,2672,3,3.61,0
36.41,20,purchase,1,1035,1,3.75,0
73.74,12,withdrawal,0,296,1,13.07,0
51.78,14,transfer,0,1832,2,14.07,0
75.18,21,purchase,0,3388,1,9.32,0
56.87,12,purchase,0,1127,1,1.71,0
41.07,16,purchase,0,2689,3,15.9,0
73.55,14,purchase,0,3492,4,0.25,0
146.09,10,withdrawal,0,1676,2,6.86,0
72.1,20,online,0,2067,0,17.85,0
95.35,14,withdrawal,0,1345,4,20.74,0
57.87,11,online,0,1875,3,3.04,0
19.21,20,purchase,0,1048,3,29.73,0
13.85,15,purchase,1,2170,2,49.23,0
62.05,8,withdrawal,1,3072,1,44.38,0
105.76,9,withdrawal,0,2858,5,13.26,0
49.77,20,purchase,0,1524,2,9.12,0
30.32,18,purchase,0,3010,0,1.51,0
25.01,8,purchase,0,3071,2,2.57,0
121.91,9,withdrawal,0,147,2,1.17,0
212.84,22,purchase,0,3474,3,20.06,0
63.36,12,purchase,0,2369,0,20.46,0
135.73,10,purchase,0,560,3,6.81,0
28.86,13,purchase,0,977,3,17.27,0
47.27,15,transfer,0,2618,3,9.57,0
28.91,14,purchase,0,651,0,28.84,0
119.3,6,withdrawal,0,573,2,15.16,0
193.97,11,purchase,0,983,2,10.68,0
94.87,14,purchase,0,2567,2,4.44,0
25.86,22,transfer,0,1236,1,0.62,0
54.76,19,withdrawal,1,576,1,9.42,0
10.23,18,withdrawal,0,1247,2,5.38,0
123.88,11,transfer,0,1523,3,61.2,0
192.23,15,purchase,0,2103,3,0.27,0
148.07,8,online,0,2569,0,15.85,0
82.3,12,transfer,0,395,4,0.5,0
71.17,19,withdrawal,0,224,2,2.5,0
192.92,6,purchase,0,667,1,6.62,0
95.17,6,online,0,76,0,7.97,0
44.36,10,online,1,1355,0,3.37,0
63.53,13,purchase,0,152,2,18.04,0
135.83,13,purchase,0,2784,3,30.06,0
32.6,16,purchase,0,3073,0,7.74,0
162.9,15,online,0,1866,1,23.41,0
17.83,11,purchase,0,3015,2,8.47,0
31.3,14,purchase,0,3573,1,8.33,0
110.0,14,purchase,0,995,1,9.73,0
71.84,18,purchase,0,804,3,14.83,0
124.38,13,purchase,0,572,0,12.6,0
151.25,7,transfer,0,2936,2,2.83,0
194.81,11,withdrawal,0,1236,3,1.21,0
18.91,8,withdrawal,0,665,0,5.71,0
70.0,7,purchase,0,570,1,10.61,0
93.4,7,purchase,0,2436,1,12.49,0
23.09,13,purchase,0,361,5,22.18,0
79.64,16,withdrawal,0,1488,1,30.27,0
31.04,9,withdrawal,0,2618,1,18.28,0
153.69,17,purchase,1,2880,1,23.44,0
21.29,16,transfer,0,1843,2,7.02,0
38.23,15,purchase,0,2124,2,1.54,0
66.55,16,purchase,0,502,1,17.76,0
68.46,7,online,0,3420,3,7.89,0
163.62,10,purchase,0,582,5,9.23,0
80.13,14,withdrawal,0,596,6,13.27,0
824.44,9,transfer,1,195,6,15.65,1
43.19,19,withdrawal,0,813,4,7.04,0
66.97,17,purchase,0,1703,3,1.06,0
81.33,20,purchase,0,276,3,0.88,0
77.43,15,purchase,0,3104,1,19.01,0
41.76,7,withdrawal,0,2581,3,0.08,0
29.15,13,purchase,0,2769,3,15.28,0
60.84,13,purchase,0,3363,0,25.18,0
133.31,16,purchase,0,2058,3,7.5,0
58.13,14,transfer,0,684,4,21.28,0
19.92,13,purchase,0,2062,2,9.72,0
47.2,12,withdrawal,0,2461,5,32.03,0
25.04,13,withdrawal,0,3127,0,32.03,0
75.69,13,purchase,0,2696,1,11.23,0
75.33,13,purchase,0,2238,2,2.77,0
102.39,8,purchase,0,1716,2,16.27,0
81.05,10,online,0,2839,4,0.98,0
77.49,12,transfer,0,3435,0,18.49,0
32.31,17,withdrawal,1,654,4,20.23,0
6.01,17,withdrawal,0,1150,2,6.68,0
31.79,20,purchase,1,1350,4,2.13,0
39.72,18,purchase,0,1540,0,3.72,0
33.77,22,purchase,0,3244,5,10.41,0
38.79,11,purchase,0,2799,0,16.45,0
43.2,19,purchase,0,2238,2,29.35,0
143.47,11,purchase,0,472,2,22.21,0
70.49,22,online,0,716,1,8.73,0
78.15,9,purchase,0,2349,4,18.64,0
54.15,15,transfer,0,3498,3,14.52,0
34.44,15,purchase,0,2809,4,5.43,0
24.56,21,transfer,0,3210,1,15.46,0
67.86,16,transfer,0,2366,1,9.4,0
15.72,15,purchase,0,1737,1,8.99,0
35.77,11,transfer,0,302,1,24.03,0
65.18,14,purchase,1,2681,1,36.23,0
154.87,14,transfer,0,1658,1,9.26,0
68.08,22,purchase,0,2437,0,50.96,0
152.85,10,transfer,1,2648,1,1.53,0
9.57,11,purchase,0,654,0,8.71,0
40.27,15,withdrawal,0,1854,2,9.74,0
55.54,8,purchase,0,2840,3,3.4,0
18.28,22,transfer,0,359,0,0.66,0
48.48,6,transfer,0,3616,0,53.75,0
77.7,20,purchase,0,1427,1,5.12,0
135.19,11,withdrawal,0,3632,1,41.51,0
143.4,14,withdrawal,0,2699,2,1.51,0
35.84,8,purchase,0,881,6,12.11,0
62.3,10,purchase,0,619,3,25.09,0
83.66,16,purchase,0,2662,4,7.21,0
25.34,9,purchase,0,2581,5,20.12,0
23.15,11,purchase,0,3263,1,68.65,0
29.8,22,purchase,1,3300,3,1.82,0
25.46,6,purchase,0,2595,3,25.18,0
87.76,14,online,0,1254,2,27.53,0
37.85,8,purchase,0,1063,5,29.89,0
29.97,14,purchase,0,3129,3,44.38,0
30.84,13,withdrawal,0,298,2,8.15,0
47.83,8,purchase,0,1805,1,30.51,0
156.29,19,transfer,0,135,2,17.97,0
43.51,19,purchase,0,281,0,9.74,0
52.47,20,purchase,0,2784,1,23.77,0
108.02,14,transfer,0,476,4,5.97,0
20.44,18,withdrawal,0,386,0,8.77,0
71.37,20,purchase,0,556,1,8.55,0
61.37,18,withdrawal,0,3033,3,0.57,0
14.98,11,transfer,0,317,0,11.25,0
215.37,16,purchase,0,3026,4,27.07,0
159.39,13,withdrawal,0,3144,3,40.37,0
8.82,15,transfer,0,2131,5,11.8,0
70.76,11,transfer,0,2785,4,25.44,0
98.76,21,withdrawal,0,3599,3,6.64,0
47.83,15,purchase,0,2395,2,37.57,0
191.16,7,purchase,0,124,0,3.49,0
35.03,22,purchase,0,931,2,4.7,0
24.67,9,withdrawal,1,1288,2,8.6,0
43.81,16,withdrawal,0,2045,2,0.45,0
30.2,10,purchase,0,2480,1,10.07,0
31.68,16,withdrawal,0,1551,3,1.33,0
16.67,18,purchase,0,419,3,5.71,0
12.19,16,purchase,0,301,1,14.03,0
86.52,20,purchase,0,2207,3,1.58,0
140.39,10,purchase,0,3318,5,3.0,0
54.24,14,purchase,0,2389,1,3.64,0
9.51,22,purchase,0,2187,1,6.97,0
14.09,21,withdrawal,0,2395,0,0.49,0
110.82,9,purchase,0,3457,3,12.74,0
59.79,10,online,0,3303,1,7.41,0
99.1,16,purchase,0,2424,2,6.9,0
54.79,12,purchase,0,1752,4,4.59,0
100.54,16,online,0,352,2,43.76,0
67.74,17,transfer,0,3285,2,2.17,0
59.82,12,purchase,0,2874,2,2.76,0
84.41,20,purchase,0,704,2,3.54,0
93.39,22,purchase,0,2255,2,5.57,0
58.81,6,transfer,0,2641,3,0.65,0
22.74,12,online,0,3287,1,18.77,0
500.25,23,purchase,1,347,10,315.92,1
43.15,7,purchase,0,2386,6,1.17,0
21.39,14,purchase,0,2892,0,29.15,0
51.28,20,withdrawal,0,457,2,0.68,0
144.74,20,purchase,0,126,3,9.37,0
70.95,17,purchase,0,3536,2,4.11,0
118.91,7,online,0,2598,3,7.73,0
